 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.431823722,0.46761884,0.474329461,0.590942504,0.590942504,0.998588591,0.79664173,0.80853855,0.303013816,0.780785551,0.00033789,2650000000.0,0.461595498,0.000689069,0.0,0.157936876,0.157936876,0.157936876,0.196369481,0.317783122,0.005187773,0.086149336,0.156134669,0.021904535,0.848023088,0.689303693,0.689303693,0.217580191,5310000000.0,0.000394953,0.263685106,0.376690511,0.003236183,0.001129775,0.629980754,0.007563447,0.133990386,0.866009614,0.005026234,0.376085649,0.005967876,0.0861791,0.155124048,0.39725464,0.032983508,0.00060057,0.010532113,4170000000.0,318000000.0,0.01516129,0.006956215,0.383302051,0.024041894,0.701798348,0.14545714,0.225882435,0.002645501,0.002060199,0.000111596,0.125591759,0.341212955,0.276730823,0.003393638,0.888753865,0.728240033,0.33223264,0.0,0.905277282,0.001937704,0.026571137,0.000254608,0.000167775,0.593773123,795000000.0,0.67155453,0.501720486,0.888753865,0.33223264,0.110933234,0.635277649,0.457823397,0.567019776,0.313262772,0.085528934,0,0.750476984,0.004460082,0.621813521,0.590940332,0.836191714,0.280264247,0.026601877,0.564058942,1,0.027570751,1
0.433676205,0.490569123,0.483109374,0.590351547,0.590351547,0.998684033,0.797092028,0.809035774,0.303600903,0.781309342,0.000232892,0.0,0.543068032,0.0,0.0,0.154017951,0.154017951,0.154017951,0.209416659,0.319728372,0.004401289,0.089487827,0.165323492,0.021919769,0.847946269,0.689234876,0.689234876,0.217589187,439000000.0,0.000424499,0.26293991,0.384635446,0.107802472,0.107956835,0.630523212,3470000000.0,0.00108837,0.99891163,0.005318725,0.369637181,0.005365848,0.089501197,0.164369203,0.393662843,0.053973013,0.00069796,0.009058266,0.000137955,5670000000.0,0.015483871,0.036050115,0.35872097,0.066473428,0.83258762,0.32483089,0.311196449,0.025664422,0.107926556,0.024196984,0.005162717,0.585877105,0.27697486,0.0,1.0,0.735334027,0.326311833,0.0,0.882223386,0.002014561,0.022214312,0.00019586,0.000211181,0.594051111,4410000000.0,0.67149025,0.467763034,1.0,0.326311833,0.110933234,0.581215097,0.165547079,0.607030609,0.308759581,0.00250702,0,0.767927605,0.000283081,0.624328386,0.590349077,0.838730261,0.274804143,0.026764191,0.565026453,1,0.798122141,1
0.44118364,0.498092019,0.488677124,0.595007135,0.595007135,0.998908656,0.797122878,0.809048403,0.303184939,0.781285904,8270000000.0,0.0,0.461917583,0.000780078,0.0,0.172348405,0.172348405,0.172348405,0.193533138,0.3188088,0.016879169,0.091116359,0.154327032,0.021970939,0.847844747,0.656620937,0.656620937,0.211960075,5830000000.0,0.000403587,0.263436449,0.378068999,0.007451459,0.00101686,0.628256805,0.01283342,0.173080993,0.826919007,0.005080044,0.384411843,0.005433484,0.091097106,0.153299148,0.408560562,0.059970015,0.001529831,0.004132066,2080000000.0,6960000000.0,0.023548387,0.047145396,0.383788245,0.086678458,0.778467252,0.114166562,0.516483178,0.01390275,0.001559808,0.000571601,0.128870212,0.341786501,0.278969186,0.015561665,0.707642972,0.73468716,0.334342359,0.010365361,0.923033507,0.00198232,0.018102133,0.000338015,7250000000.0,0.593961898,2430000000.0,0.671575662,0.458432064,0.707642972,0.334342359,0.123055025,0.645416545,0.459642198,0.570926446,0.315122768,0.038877861,0,0.769694307,0.013447917,0.619463428,0.595002453,0.837122097,0.284086151,0.026425771,0.562495404,1,0.020524569,1
0.493881929,0.550534235,0.54697789,0.603316566,0.603316566,0.999051011,0.797410211,0.809323771,0.303389175,0.781582606,737000000.0,0.0,0.461592142,0.000786079,0.407531127,0.181071173,0.181071173,0.181071173,0.216318427,0.318349013,0.02370041,0.105203159,0.172478723,0.022079332,0.848019876,0.689884,0.689884,0.218092361,6540000000.0,0.000447557,0.264100831,0.377407697,0.003994995,0.000502815,0.634792674,0.0132374,0.175348429,0.824651571,0.004965056,0.385049309,0.00773618,0.105175306,0.171525526,0.404084547,0.071964018,0.002684305,0.002355935,3020000000.0,7410000000.0,0.028064516,0.048473187,0.406548925,0.084592999,0.702671893,0.104317279,0.379199456,0.006188661,0.001025956,0.000191161,0.171689177,0.341231202,0.276172881,0.008019839,0.935315058,0.727089518,0.337249659,0.002814051,0.934702252,0.002254923,0.013756441,0.000208878,5520000000.0,0.593844962,931000000.0,0.671571791,0.506102951,0.935315058,0.337249659,0.113405591,0.642493655,0.459210841,0.567869686,0.314467033,0.070385011,0,0.797956077,0.016224624,0.637098263,0.603316522,0.840267866,0.28437925,0.030777655,0.569141407,1,0.020213488,1
0.488275728,0.565689054,0.554312329,0.60166621,0.60166621,0.999051704,0.797415883,0.809391343,0.303397634,0.781652361,4650000000.0,0.0,0.462154115,0.000818082,0.0,0.176730858,0.176730858,0.176730858,0.226623806,0.319905213,0.031051016,0.108378797,0.173909769,0.022087471,0.848031029,0.690249866,0.690249866,0.21768749,7670000000.0,0.000471912,0.264201071,0.378292538,0.005883289,0.00397823,0.633606046,0.021229448,0.207485564,0.792514436,0.005007909,0.394560965,0.005365848,0.108367124,0.17296584,0.406474613,0.08095952,0.00048492,0.013025528,0.000133942,6730000000.0,0.037419355,0.044263619,0.405373013,0.09145687,0.749623717,0.294192293,0.348437783,0.002481431,0.004863056,0.000119875,0.109606948,0.341818624,0.265985028,0.002990975,0.49981621,0.731797563,0.335770752,0.030773822,0.934738873,0.002393256,0.010955707,0.000181568,0.000157642,0.593913337,356000000.0,0.671568738,0.628040881,0.49981621,0.335770752,0.14465947,0.639721013,0.458877049,0.572381107,0.313575648,0.048806415,0,0.80642328,0.019766048,0.620267551,0.601665209,0.841647931,0.290175475,0.029703428,0.568855643,1,0.016479375,1
0.360795593,0.400403402,0.398094116,0.597025036,0.597025036,0.998804202,0.79670841,0.808651301,0.302679305,0.780850534,0.000219709,0.0,0.458747054,0.000707071,0.0,0.158400405,0.158400405,0.158400405,0.1662097,0.314847563,0.015154953,0.084113672,0.133313248,0.022139921,0.848012442,0.689225441,0.689225441,0.217572439,4670000000.0,0.000347265,0.263319113,0.371986886,0.003271129,0.001933282,0.630163285,0.010543594,0.158660096,0.841339904,0.005025233,0.381373257,0.005700985,0.084135359,0.132267551,0.397558757,0.077961019,0.001381717,0.00457439,0.000157444,7110000000.0,0.024516129,0.021141842,0.380916307,0.039203621,0.717091893,0.106695182,0.156382866,0.000408703,0.002225473,248000000.0,0.087106307,0.336487562,0.276752074,0.00305779,0.517257205,0.72894787,0.331126776,0.049001379,0.880487934,0.00197225,0.06286336,6230000000.0,4450000000.0,0.593874838,50200000.0,0.671534998,0.658340864,0.517257205,0.331126776,0.126967319,0.60366412,0.452954986,0.543242357,0.306691994,0.084685238,0,0.701107375,0.010521898,0.623388659,0.597025818,0.830590645,0.282425541,0.02667044,0.564508561,1,0.022731694,1
0.484960757,0.546772787,0.538786873,0.600325747,0.600325747,0.999022586,0.797382405,0.809306845,0.303400051,0.78156422,5410000000.0,0.0,0.464093338,0.000787079,0.975503593,0.186970629,0.186970629,0.197716068,0.214427531,0.330763245,0.048762043,0.109274489,0.170445131,0.022119725,0.848076567,0.68912529,0.68912529,0.217561525,6340000000.0,0.000436078,0.263996705,0.384775157,0.002328854,0.000585786,0.635959096,0.02011782,0.20403906,0.79596094,0.004966251,0.390292183,0.005365848,0.10927093,0.169376367,0.398808718,0.101949025,0.003767766,0.001677931,7590000000.0,8320000000.0,0.043709677,0.047879794,0.401822663,0.07552404,0.68374862,0.086378078,0.170711328,0.007796143,0.001165331,0.000320492,0.128886378,0.345578291,0.276793918,0.003361794,0.600192546,0.723120788,0.337041744,0.046719037,0.93141028,0.002230092,0.014645921,5720000000.0,2860000000.0,0.593846358,823000000.0,0.671570844,0.651676958,0.600192546,0.337041744,0.135602158,0.641149122,0.459050319,0.596891627,0.314036674,0.115108604,0,0.795956424,0.023746941,0.617231284,0.600322378,0.840042006,0.289369141,0.060651934,0.570044743,1,0.016822364,1
0.460098474,0.515863498,0.512125917,0.59394053,0.59394053,0.99892622,0.797255408,0.809189537,0.303379748,0.781442816,4810000000.0,0.0,0.458062622,0.000768077,0.0,0.166280393,0.166280393,0.166280393,0.199678548,0.310709486,0.027330339,0.090790652,0.155833396,0.021957285,0.847811466,0.687243764,0.687243764,0.217398567,6380000000.0,0.000488033,0.26359963,0.368782832,0.007415889,0.001436705,0.624906851,0.015686811,0.18738096,0.81261904,0.005039249,0.386956113,0.00542861,0.090877262,0.15688108,0.405780636,0.101949025,0.003473568,0.001820534,4550000000.0,870000000.0,0.041290323,0.056052172,0.385506886,0.081682906,0.771262689,0.101886268,0.389271775,0.035161741,0.001873817,0.001901018,0.097886222,0.335643888,0.278898356,0.014660512,0.493192036,0.734239625,0.333186562,0.024998599,0.924882104,0.002016043,0.015641282,0.000147361,3520000000.0,0.593935896,3740000000.0,0.671582056,0.597787759,0.493192036,0.333186562,0.135923579,0.654798934,0.460898725,0.534408499,0.317565076,0.039056384,0,0.776350258,0.033781615,0.636137622,0.593937391,0.837580604,0.286155758,0.026010345,0.550900592,1,0.018668072,1
0.512358017,0.562309202,0.564966005,0.601904034,0.601860794,0.999041882,0.797443275,0.809355539,0.303466035,0.781638466,5940000000.0,0.0,0.464484202,0.000776078,0.181799777,0.181492562,0.181492562,0.181492562,0.226623806,0.323300559,0.036964775,0.109193062,0.178127589,0.022092133,0.848026405,0.689351532,0.689351532,0.217600506,8080000000.0,0.000492125,0.263936095,0.383592266,0.005843352,0.003488516,0.632571472,0.008437064,0.14206246,0.85793754,0.00504292,0.378780898,0.005490153,0.108652108,0.177053013,0.39923609,0.155922039,0.001828087,0.003460039,0.000157062,0.000138439,0.040967742,0.061380961,0.408561543,0.061335377,0.749024321,0.249046086,0.338501679,0.072834272,0.004204769,0.003596241,0.10722799,0.34733383,0.267393652,0.004586393,0.714146113,0.731797711,0.33161788,0.012508949,0.935399654,0.00233884,0.017825576,8670000000.0,661000000.0,0.593913434,557000000.0,0.671583463,0.57045038,0.714146113,0.33161788,0.118666941,0.661827655,0.462660256,0.595352529,0.317952961,0.049126768,0,0.807311488,0.023503532,0.623017,0.601901385,0.841052207,0.280898083,0.027361469,0.566924586,1,0.025802937,1
0.420465071,0.47476014,0.469618288,0.595641332,0.595641332,0.998962848,0.797106969,0.809054262,0.303043787,0.781293483,3870000000.0,0.0,0.458861126,0.00060406,0.0,0.159748852,0.159748852,0.159748852,0.1987331,0.314104831,0.013022369,0.095350541,0.157113806,0.021971445,0.847922,0.688086525,0.688086525,0.217442299,7500000000.0,0.000395302,0.26281325,0.369472076,0.004071126,0.001747377,0.629808496,0.008580235,0.143332225,0.856667775,0.004986023,0.379616313,0.005365848,0.095314866,0.156126989,0.398467089,0.085457271,0.004366307,0.00144823,734000000.0,7260000000.0,0.024032258,0.052671005,0.39233622,0.101964087,0.717263684,0.132583508,0.277254577,0.083163622,0.001898365,0.003552189,0.124027959,0.334408312,0.276353739,0.005966099,0.820951716,0.729255452,0.33251996,0.009163145,0.9205638,0.00200088,0.024941679,0.000131925,6290000000.0,0.593871416,0.000111602,0.671594502,0.629463173,0.820951716,0.33251996,0.115631973,0.664336151,0.463077196,0.535585755,0.318433546,0.069146879,0,0.762491127,0.005805245,0.628536219,0.595638343,0.837037349,0.281001915,0.026684758,0.564594268,1,0.025547139,1
0.505874324,0.561382468,0.561486161,0.599871719,0.599871719,0.999044424,0.797416852,0.809339394,0.303414553,0.781607168,2500000000.0,0.0,0.46176325,0.000867087,0.062658164,0.173612574,0.173612574,0.173612574,0.222747471,0.318242909,0.043392773,0.11212442,0.175717406,0.022124371,0.848059697,0.689272242,0.689272242,0.21758262,7530000000.0,0.000461456,0.263785346,0.376923364,0.005290467,0.000883982,0.633526253,0.014907121,0.183813526,0.816186474,0.004997008,0.386590409,0.005379863,0.112145195,0.174715331,0.400131025,0.151424288,0.007764804,0.000814629,0.000124006,0.000105153,0.050483871,0.075360956,0.412993826,0.095535956,0.742130427,0.106559263,0.256207897,0.007856241,0.002154277,0.000463367,0.089687887,0.341176848,0.274434365,0.008451366,0.459575165,0.731008888,0.332399642,0.04041885,0.93508567,0.00232285,0.013931937,6250000000.0,24000000.0,0.593908331,60100000.0,0.671572665,0.722896505,0.459575165,0.332399642,0.136932954,0.643550185,0.459361021,0.567705884,0.31471825,0.054012673,0,0.803524238,0.045291355,0.625457931,0.599872997,0.840961872,0.285589943,0.028420826,0.568215114,1,0.019105656,1
0.463657193,0.507904492,0.505166229,0.595562058,0.595562058,0.99891582,0.797169222,0.809108424,0.303250681,0.781338676,8440000000.0,323000000.0,0.463145534,0.000828083,0.0,0.168176647,0.168176647,0.168176647,0.197220384,0.320117422,0.017121164,0.091604918,0.15733976,0.0220607,0.848031487,0.68948501,0.68948501,0.21760257,5620000000.0,0.000408703,0.264284216,0.379931821,0.003703577,0.002491619,0.627348598,0.011251242,0.163467062,0.836532938,0.005000845,0.382096837,0.005365848,0.091732213,0.156375839,0.399238769,0.070464768,0.000801436,0.007884142,0.000103562,5450000000.0,0.025483871,0.019517354,0.389023315,0.043316284,0.719551864,0.133947647,0.195452576,0.006427359,0.00251403,0.000353026,0.096345028,0.343625825,0.276676787,0.003427887,0.556653747,0.729068195,0.331846811,0.033968801,0.912694436,0.00201637,0.019312436,9880000000.0,7000000000.0,0.593870859,938000000.0,0.671572415,0.663251914,0.556653747,0.331846811,0.125198235,0.643033755,0.459290784,0.580285674,0.314587971,0.075522779,0,0.771790758,0.003841115,0.627298901,0.595557329,0.837547403,0.282939063,0.026203838,0.558854258,1,0.021954359,1
0.468629649,0.516408635,0.522779592,0.59800516,0.59800516,0.998934655,0.797282246,0.809218962,0.303408994,0.781469904,0.000104882,153000000.0,0.464626792,0.00079908,0.0,0.158737516,0.158737516,0.158737516,0.204973055,0.323724977,0.022369436,0.092500611,0.162084808,0.022005658,0.847752094,0.689350522,0.689350522,0.217587793,5060000000.0,0.000417038,0.263864606,0.388566,0.004753807,0.001023098,0.626293475,0.011217502,0.163255434,0.836744566,0.004958465,0.380490871,0.005365848,0.092481313,0.161066285,0.403961293,0.113943028,0.001905187,0.003317436,487000000.0,0.000110449,0.037258065,0.012326131,0.39086633,0.013770365,0.723813923,0.136270155,0.408892496,0.012144488,0.001508302,0.000409848,0.15710468,0.349590697,0.275541177,0.008733263,0.917528161,0.729464354,0.335399046,0.0021816,0.91858858,0.002102469,0.024051312,0.00012426,3860000000.0,0.593892091,1060000000.0,0.671573792,0.560567837,0.917528161,0.335399046,0.112811931,0.645153163,0.45962258,0.61170148,0.315027437,0.059778002,0,0.777992055,0.001560421,0.618751417,0.598004884,0.838190457,0.28291448,0.026137528,0.556988472,1,0.021989361,1
0.487885731,0.545409943,0.540553563,0.61318987,0.61318987,0.999089257,0.797441753,0.809351893,0.30336428,0.781625554,0.000193807,7230000000.0,0.458540718,0.000440044,0.22805952,0.215667271,0.215667271,0.215962243,0.220383852,0.309719177,0.022021568,0.108378797,0.175943361,0.022106514,0.848067003,0.689515479,0.689515479,0.217588978,7520000000.0,0.000524167,0.264068194,0.371083417,0.012971566,0.01053105,0.632963247,0.008162577,0.139613629,0.860386371,0.005322368,0.378550515,0.005365848,0.108375267,0.173848126,0.402255825,0.056971514,0.000381443,0.016547048,5560000000.0,7640000000.0,0.021290323,0.017173156,0.39928993,0.02802779,0.831244004,0.47968748,0.549551266,0.174404358,0.010962901,0.011545308,0.079857014,0.335990126,0.277127727,0.00553905,0.537775468,0.738224253,0.330168208,0.012492679,0.933164409,0.00227015,0.016752843,0.000421125,0.000373156,0.594073358,0.000354627,0.671568756,0.350167982,0.537775468,0.330168208,0.123181243,0.640675956,0.458863881,0.543473845,0.314168709,0.022585207,0,0.799888462,0.00480971,0.624607491,0.613191334,0.840385818,0.280699027,0.02794963,0.567793501,1,0.026318006,1
0.499780627,0.547972089,0.555757803,0.598430361,0.598430361,0.999021315,0.797400942,0.809326505,0.303435097,0.78160015,2500000000.0,0.0,0.463712539,0.000474047,0.0,0.151573891,0.151573891,0.153722978,0.218209322,0.320258895,0.023518913,0.101864669,0.171876177,0.022501954,0.851192565,0.689714744,0.689714744,0.217655896,6370000000.0,0.000454769,0.266318546,0.379931821,0.006758793,0.004885294,0.633220435,0.015708697,0.187471657,0.812528343,0.005020061,0.384483418,0.005559618,0.101836924,0.170718649,0.405899872,0.136431784,0.000906942,0.006978998,0.000147126,0.000105153,0.04983871,0.060849258,0.404253635,0.072734732,0.761373769,0.24521702,0.33535855,0.001338461,0.004825684,7660000000.0,0.092418168,0.343951161,0.278237117,0.005345526,0.464624474,0.733134109,0.332801735,0.03121709,0.907921884,0.002298784,0.011043349,895000000.0,6770000000.0,0.59392286,106000000.0,0.671571587,0.658072482,0.464624474,0.332801735,0.137917856,0.641770624,0.459115965,0.584502251,0.314273317,0.042721306,0,0.800396197,0.009476229,0.624009541,0.598427849,0.840599472,0.286171241,0.02861275,0.568347279,1,0.018656704,1
0.458733486,0.502780201,0.502810643,0.609845919,0.609845919,0.999046966,0.797100467,0.809040722,0.30285647,0.781313132,0.000182474,0.0,0.462040043,0.00070107,0.0,0.178584973,0.178584973,0.178584973,0.188144086,0.320577209,0.023503789,0.104633173,0.146267982,0.022088419,0.848031558,0.688494604,0.688494604,0.217581853,6390000000.0,0.000393206,0.263204886,0.378283223,0.001853972,0.001645067,0.628717072,0.023694362,0.214227409,0.785772591,0.00484851,0.386363382,0.005365848,0.104637908,0.145268079,0.398673406,0.050974513,0.001014477,0.006236097,0.000171393,4390000000.0,0.026451613,0.010663455,0.395004636,0.031089932,0.663600274,0.135730151,0.160579877,0.00467607,0.001599887,0.000167074,0.148363357,0.341955847,0.276926599,0.001014727,0.659969967,0.719071867,0.34020421,0.0,0.924144568,0.00209821,0.028885615,0.000122072,0.000107757,0.593736121,993000000.0,0.671570491,0.598887429,0.659969967,0.34020421,0.110933234,0.641828491,0.459142304,0.573575297,0.31419894,0.140510935,0,0.773664631,0.014718981,0.621561196,0.609844998,0.836345665,0.291963126,0.02641632,0.562388651,1,0.015833103,1
0.370496758,0.410488443,0.416349912,0.595158477,0.595353061,0.998879307,0.796694714,0.808674997,0.302498031,0.780993412,0.000117718,272000000.0,0.460167921,0.000470047,0.0,0.154860731,0.154860731,0.154860731,0.181620497,0.315519559,0.012901372,0.090302093,0.138058296,0.022007397,0.847951857,0.687336616,0.687336616,0.217574988,4860000000.0,0.000344595,0.262072717,0.369881897,0.003458336,0.002228982,0.630324927,0.011293191,0.163739154,0.836260846,0.005713246,0.380947162,0.005365848,0.090291009,0.137071111,0.39904049,0.071964018,0.000842016,0.007503298,0.000119803,0.000354041,0.023548387,0.04072676,0.380916307,0.017763349,0.696259499,0.22878739,0.293326273,0.00446565,0.002668477,0.000155231,0.152510203,0.337398367,0.276787132,0.002396141,0.887637341,0.726915254,0.335162694,0.005356193,0.905311802,0.00200248,0.063034641,0.000139812,0.000112465,0.59384435,598000000.0,0.671550951,0.142206746,0.887637341,0.335162694,0.11427643,0.622293198,0.456053538,0.547393903,0.31027123,0.080468448,0,0.712005036,0.009892255,0.623000122,0.595153278,0.831359874,0.282969062,0.02670946,0.564736212,1,0.021911927,1
0.443084873,0.52333188,0.504845013,0.598898802,0.598898802,0.998959959,0.797305626,0.809259583,0.303396909,0.781503869,9400000000.0,1900000000.0,0.461811899,0.000929093,0.0,0.181703257,0.181703257,0.181703257,0.198071287,0.319127113,0.060846681,0.095024835,0.153046622,0.022073643,0.847918659,0.688737351,0.688737351,0.217499252,6300000000.0,0.00047069,0.263441111,0.378562647,0.009193731,0.004209675,0.620315818,0.013189068,0.175076337,0.824923663,0.00667178,0.383769904,0.005412158,0.094997313,0.15265063,0.414862618,0.181409295,0.000702018,0.009014717,6740000000.0,0.001329923,0.059677419,0.085125509,0.391748264,0.008113437,0.824281066,0.475025925,0.778844506,0.007934825,0.005419733,0.000266154,0.158068613,0.341756517,0.277576645,0.010096449,0.861300112,0.739345072,0.33635067,0.0029652,0.927626603,0.002162342,0.035776461,0.000164077,0.000100617,0.593956729,469000000.0,0.671569701,0.070300248,0.861300112,0.33635067,0.116222609,0.63725266,0.458444398,0.570828742,0.313275741,0.031689425,0,0.781785249,0.011928576,0.623654566,0.598898568,0.838440792,0.284344422,0.026134283,0.556881273,1,0.020249464,1
0.443523619,0.490242041,0.496439852,0.584160913,0.584326669,0.998533706,0.796773015,0.808765354,0.303357995,0.780975306,0.000286663,0.000210534,0.461629048,0.000620062,0.0,0.172221988,0.172221988,0.172221988,0.199489458,0.317712386,0.005686888,0.083869392,0.157490397,0.021712369,0.8478439,0.689234184,0.689234184,0.21756713,5800000000.0,0.000416114,0.263722405,0.376494914,0.008994668,0.006947087,0.629847194,0.004993662,0.104423013,0.895576987,0.005326706,0.374033457,0.006529078,0.083874803,0.156504034,0.396951862,0.031484258,0.000302314,0.020953219,0.000197952,4540000000.0,0.014032258,0.007855118,0.380758011,0.021786139,0.777873883,0.290988937,0.297303704,0.043225081,0.008566988,0.003665468,0.062235311,0.341057442,0.277067592,0.001460806,0.556188607,0.733663965,0.328720292,0.013714148,0.92173281,0.001972157,0.019072272,0.000377128,0.000375943,0.594003152,0.000144528,0.671419045,0.361876244,0.556188607,0.328720292,0.116947508,0.58363077,0.444973645,0.565953863,0.306008094,0.032373825,0,0.767152957,0.005748598,0.622144752,0.58415896,0.837975503,0.278400635,0.026602681,0.564064625,1,0.03625865,1
