age,job,balance,contact,day,month,duration,pdays,deposit
30,9,281,0,12,1,105,-1,0
40,9,40,0,21,9,73,-1,0
40,4,0,0,14,5,109,-1,0
30,0,1032,2,29,8,52,-1,0
55,4,-207,0,2,3,211,-1,0
59,3,235,0,13,1,119,-1,0
37,0,0,0,17,9,65,119,0
53,7,367,0,29,4,155,261,0
56,4,505,0,5,8,221,169,0
33,7,804,2,8,8,266,-1,0
49,7,-301,0,12,8,187,-1,0
47,9,-813,2,16,6,179,-1,0
34,0,79,2,23,8,83,-1,0
33,1,50,0,7,8,246,-1,0
31,1,1205,0,16,0,462,328,0
44,9,365,2,8,8,169,-1,0
50,0,-1415,0,19,1,358,-1,0
39,0,223,0,4,3,277,-1,0
41,4,1897,2,19,8,335,-1,0
33,4,22867,0,10,1,73,440,0
40,3,949,0,8,1,182,-1,0
42,7,1165,0,18,8,485,-1,0
37,4,1655,0,12,8,178,175,0
56,1,260,1,30,5,250,-1,0
49,1,0,0,29,5,468,-1,0
35,2,-880,0,24,5,77,-1,0
41,4,107,0,17,5,122,-1,0
52,1,1624,2,20,6,114,-1,0
33,9,1257,0,22,5,66,-1,0
40,0,355,0,7,0,345,138,0
44,1,579,2,6,8,198,-1,0
39,1,1403,0,11,8,214,326,0
39,1,-176,0,9,5,176,-1,0
28,4,-513,0,29,5,95,-1,0
45,9,586,0,28,5,32,-1,0
63,5,1840,0,12,7,71,-1,0
32,9,720,0,12,1,234,-1,0
28,1,97,2,7,8,67,-1,0
36,4,13,0,18,9,106,-1,0
34,0,140,0,8,8,81,365,0
45,1,521,2,17,6,259,-1,0
30,1,364,0,4,3,331,-1,0
59,1,416,2,16,6,92,-1,0
54,3,3304,0,25,5,90,-1,0
47,11,1880,2,18,6,64,-1,0
41,0,982,0,23,5,105,-1,0
35,9,0,0,25,1,124,-1,0
38,7,173,2,20,8,130,-1,0
36,9,911,0,4,8,275,-1,0
39,0,0,0,11,8,62,-1,0
48,4,549,2,6,8,427,-1,0
42,1,704,1,31,5,88,-1,0
24,1,476,2,4,6,161,-1,0
57,5,3738,0,19,0,220,367,0
35,11,634,0,7,5,185,-1,0
32,4,1134,0,28,1,85,-1,0
26,1,-128,0,8,5,392,-1,0
27,9,7102,2,30,8,141,-1,0
47,2,186,0,2,3,112,-1,0
32,1,1918,0,8,8,318,172,0
48,6,0,2,18,6,453,-1,0
43,1,250,0,12,8,144,342,0
30,8,31,0,14,8,23,-1,0
28,9,631,0,29,0,835,-1,0
32,4,62,0,14,8,166,-1,0
26,6,479,0,9,3,133,-1,0
38,1,1121,2,18,6,203,-1,0
30,7,138,0,20,0,187,-1,0
33,4,0,1,5,8,399,358,0
37,7,239,2,23,8,140,-1,0
47,4,866,2,20,6,7,-1,0
36,9,1466,2,29,8,441,-1,0
48,3,3570,0,5,6,58,-1,0
47,9,440,0,29,4,147,-1,0
34,2,714,2,12,8,166,-1,0
28,1,674,1,14,8,921,-1,0
54,3,127,0,19,1,176,-1,0
33,4,588,0,18,8,11,-1,0
41,2,-413,2,8,8,170,-1,0
41,0,882,2,28,8,145,-1,0
42,4,877,2,14,8,238,-1,0
32,0,337,0,15,8,51,368,0
47,6,192,1,30,5,120,-1,0
36,9,3350,0,16,0,86,269,0
34,4,99,0,3,3,264,-1,0
36,4,806,0,3,3,106,259,0
50,4,6739,0,14,5,68,-1,0
53,0,228,2,16,8,97,-1,0
49,1,-232,0,11,1,106,-1,0
39,9,556,2,29,8,322,-1,0
47,4,761,0,11,5,80,-1,0
57,5,207,2,8,8,193,-1,0
30,10,221,0,8,1,61,-1,0
54,0,865,0,17,9,71,-1,0
35,4,0,0,18,1,276,-1,0
47,9,1851,2,19,8,140,-1,0
38,2,-272,2,17,6,143,-1,0
40,0,367,1,5,3,89,274,0
51,1,0,0,20,9,85,-1,0
51,1,230,2,6,8,673,-1,0
57,3,0,0,13,1,189,-1,0
41,1,1954,0,18,9,65,110,0
31,2,379,0,18,5,570,-1,0
59,5,-341,0,14,5,94,-1,0
26,7,179,0,28,5,333,-1,0
41,9,13,2,5,6,189,-1,0
39,4,839,0,11,10,365,774,0
25,1,192,1,4,5,112,-1,0
33,4,576,0,25,8,220,111,0
35,4,643,2,23,8,322,-1,0
49,4,342,0,30,4,433,228,0
31,1,1329,2,9,8,134,-1,0
40,10,219,2,5,8,357,-1,0
32,4,141,0,4,8,78,89,0
42,1,402,0,13,8,31,330,0
33,9,8023,0,30,9,107,105,0
48,0,1131,0,8,8,49,-1,0
28,8,1925,0,26,3,139,93,0
43,1,0,2,9,8,71,-1,0
30,1,103,0,17,0,2053,317,0
41,0,1395,0,11,8,85,308,0
55,4,621,0,2,3,114,208,0
55,4,1161,0,20,9,8,-1,0
54,4,24,0,31,5,12,-1,0
55,5,2,2,27,6,392,-1,0
57,9,295,0,19,1,151,-1,0
27,1,-208,2,21,8,127,-1,0
28,4,258,0,17,0,93,-1,0
51,4,119,0,17,9,200,165,0
27,4,967,2,21,8,162,-1,0
40,1,-90,2,28,8,130,-1,0
56,5,0,0,26,4,413,-1,0
35,7,0,0,30,5,251,-1,0
47,2,392,0,19,9,125,-1,0
49,1,23,2,23,8,247,-1,0
35,4,2486,0,25,8,265,-1,0
50,0,81,0,21,9,64,-1,0
55,3,1563,0,17,9,128,-1,0
56,1,1602,2,6,8,427,-1,0
35,9,2144,2,13,8,188,-1,0
42,1,273,2,12,6,315,-1,0
34,1,455,2,20,6,372,-1,0
40,7,1038,2,5,6,741,-1,0
33,7,-384,0,9,5,125,-1,0
33,4,307,2,16,8,806,-1,0
59,5,93,2,26,8,193,-1,0
51,3,127,2,13,11,69,-1,0
47,7,-150,0,14,1,52,-1,0
48,4,20718,2,14,8,125,-1,0
31,0,-218,2,2,6,227,-1,0
39,1,5222,0,21,9,239,177,0
52,0,484,2,6,8,128,-1,0
28,9,75,0,5,8,233,-1,0
56,9,1480,0,5,3,576,-1,0
47,7,1111,2,20,6,415,-1,0
77,5,639,1,16,0,127,-1,0
39,1,29,2,7,8,214,-1,0
31,7,6374,2,23,8,922,-1,0
39,4,363,0,17,5,184,-1,0
32,1,-94,0,11,8,308,-1,0
59,0,92,0,12,8,139,350,0
42,11,222,0,26,1,80,-1,0
50,9,249,2,6,8,129,-1,0
44,7,1450,0,14,0,356,314,0
47,3,2290,0,15,0,54,-1,0
51,9,0,1,17,9,81,-1,0
34,9,1026,0,12,9,319,100,0
36,4,3953,0,19,9,277,-1,0
32,1,1426,0,20,9,114,-1,0
28,1,53,0,13,8,93,-1,0
34,4,160,0,15,5,130,-1,0
40,4,171,0,19,1,1241,-1,0
49,4,3237,2,5,8,232,-1,0
30,6,192,0,22,5,423,-1,0
56,6,0,0,19,9,122,-1,0
28,4,385,0,9,3,79,193,0
31,1,2591,0,20,9,55,-1,0
28,1,39,0,31,5,22,-1,0
53,9,44,2,6,6,256,-1,0
38,4,5432,0,17,0,707,149,0
54,5,349,0,12,8,176,175,0
36,4,20,0,20,0,766,150,0
60,5,381,0,17,0,208,344,0
40,4,4025,0,15,5,107,-1,0
50,0,167,0,28,5,201,-1,0
28,4,278,0,29,4,194,-1,0
33,1,263,2,21,8,206,-1,0
53,5,4968,0,6,8,109,87,0
38,9,581,2,6,8,79,-1,0
34,4,682,0,27,1,472,-1,0
41,11,779,0,30,5,647,-1,0
64,5,2139,0,14,10,632,-1,0
45,4,5888,2,26,8,45,-1,0
38,9,0,0,15,5,146,-1,0
57,4,3431,2,16,8,73,-1,0
34,4,188,0,5,8,399,-1,0
36,1,3214,2,16,6,124,-1,0
30,0,873,1,12,9,119,167,0
32,1,-32,0,12,8,145,-1,0
42,1,1958,2,30,8,124,-1,0
35,0,76,2,17,6,107,-1,0
42,9,1013,0,28,1,117,-1,0
50,2,2731,0,8,1,111,-1,0
38,4,93,2,3,5,515,-1,0
38,6,173,0,18,1,205,-1,0
55,4,384,1,4,3,75,-1,0
60,3,491,0,14,1,503,-1,0
33,4,728,0,13,1,275,-1,0
30,9,411,0,16,0,948,-1,0
30,4,265,0,25,9,295,93,0
51,4,-3,0,21,1,79,-1,0
37,4,586,0,11,5,141,-1,0
37,1,-196,2,26,8,166,-1,0
45,1,700,1,13,8,29,-1,0
37,1,-67,0,2,3,157,-1,0
48,4,1600,0,18,9,448,-1,0
42,7,508,2,30,8,70,-1,0
49,9,486,1,7,5,229,-1,0
36,4,243,0,7,8,160,360,0
54,6,203,1,7,5,238,-1,0
52,4,1944,0,15,0,238,323,0
30,4,882,0,22,1,102,-1,0
37,1,2924,0,31,5,74,-1,0
31,10,20,1,18,9,52,-1,0
26,0,1417,2,6,6,60,-1,0
51,0,340,2,8,8,186,-1,0
34,7,4062,0,15,8,29,-1,0
26,1,133,0,25,5,57,-1,0
32,4,0,0,17,9,107,-1,0
38,7,8876,0,2,3,280,75,0
52,0,423,0,20,10,139,96,0
44,4,58,0,14,5,72,-1,0
31,7,5,2,16,8,216,-1,0
38,7,175,2,17,6,132,-1,0
32,3,1349,0,7,1,132,-1,0
41,1,6596,0,20,9,88,-1,0
48,4,1741,1,18,9,40,-1,0
29,1,25,2,4,6,188,-1,0
41,4,0,2,13,8,161,-1,0
49,4,4374,0,31,5,68,-1,0
40,4,16,0,9,3,47,-1,0
27,4,574,0,18,8,196,-1,0
45,1,615,0,15,8,133,-1,0
48,2,0,2,20,6,139,-1,0
31,7,395,0,25,5,174,-1,0
45,1,678,0,5,1,104,-1,0
43,3,25,0,12,1,121,-1,0
31,0,626,2,21,8,211,-1,0
37,4,165,0,24,1,315,83,0
38,6,746,2,20,6,256,-1,0
29,7,376,1,28,4,49,183,0
28,1,-55,2,7,8,361,-1,0
55,3,0,2,20,6,398,-1,0
27,9,21,0,18,8,336,356,0
43,6,3003,0,8,1,358,-1,0
29,4,92,0,2,6,101,92,0
52,9,511,0,20,1,98,-1,0
33,7,6904,1,20,9,114,-1,0
27,7,795,0,6,3,101,-1,0
27,9,0,0,6,3,161,-1,0
31,4,166,0,25,1,392,-1,0
31,6,157,2,19,8,285,-1,0
45,9,0,0,26,1,64,-1,0
34,9,0,0,28,1,195,-1,0
48,4,174,0,6,1,290,-1,0
47,1,1536,0,17,0,41,301,0
49,7,1114,0,17,9,283,-1,0
55,5,816,0,18,9,113,-1,0
51,4,1202,0,18,9,99,-1,0
37,4,600,0,17,9,116,196,0
33,9,6,0,22,1,239,-1,0
33,1,2655,0,21,9,195,-1,0
29,4,499,0,15,8,338,-1,0
57,3,0,2,9,6,97,-1,0
60,5,197,0,7,10,1386,-1,0
51,3,289,2,14,8,97,-1,0
45,9,5336,2,28,8,99,-1,0
45,0,434,0,26,1,76,-1,0
39,4,691,0,16,0,517,255,0
25,1,-250,2,13,8,456,-1,0
47,1,3696,0,19,9,635,170,0
34,1,2595,0,17,0,126,336,0
40,10,1077,0,17,9,148,-1,0
48,1,501,0,15,8,12,-1,0
39,9,21,2,23,8,58,-1,0
38,7,797,0,20,0,62,-1,0
32,7,1659,2,30,8,120,-1,0
27,2,97,0,18,8,13,-1,0
47,1,2,0,20,9,661,190,0
40,4,384,0,20,0,200,327,0
41,9,63,0,25,1,36,-1,0
40,0,1327,2,26,8,76,-1,0
39,1,284,0,17,0,1426,318,0
45,9,3395,0,18,9,92,188,0
31,7,2038,2,20,8,148,-1,0
27,0,15,0,21,5,177,-1,0
56,1,1187,0,5,3,47,-1,0
39,0,3047,0,11,8,279,370,0
52,4,11650,0,17,9,48,-1,0
58,4,1387,2,5,8,174,-1,0
48,9,0,2,16,6,73,-1,0
33,1,1387,0,5,3,185,-1,0
38,7,446,2,18,6,373,-1,0
42,9,275,0,26,1,31,-1,0
36,4,1655,0,18,9,155,-1,0
35,9,196,0,21,9,318,-1,0
45,9,0,0,22,1,87,-1,0
51,9,1327,0,7,5,21,-1,0
43,3,0,0,25,1,152,-1,0
45,9,206,0,13,1,376,-1,0
30,0,523,0,12,6,136,101,0
40,4,0,0,22,1,61,-1,0
56,7,444,2,6,6,432,-1,0
48,4,1401,2,20,6,72,-1,0
32,0,205,0,18,5,197,-1,0
47,0,3957,1,11,8,58,334,0
30,9,9645,0,26,1,130,-1,0
37,4,620,0,17,9,93,-1,0
52,1,1541,2,14,8,243,-1,0
49,5,-37,2,4,5,191,-1,0
53,4,-601,2,30,8,509,-1,0
53,7,197,0,17,0,307,-1,0
34,9,-276,2,29,8,175,-1,0
40,0,824,0,17,0,359,-1,0
39,7,636,1,12,8,15,-1,0
33,1,19,0,4,3,56,271,0
41,1,641,2,13,8,161,-1,0
31,4,2983,0,2,5,153,-1,0
45,7,0,0,21,9,173,192,0
23,0,252,0,15,8,56,-1,0
51,4,119,2,5,6,112,-1,0
34,4,171,0,7,8,191,294,0
36,4,0,2,27,8,145,-1,0
42,0,-249,0,14,5,149,-1,0
33,4,455,2,29,8,122,-1,0
46,4,10,0,29,5,122,-1,0
37,0,529,0,16,11,234,149,0
33,4,1859,0,30,4,1169,-1,0
30,0,613,0,17,0,180,302,0
53,9,751,2,16,8,343,-1,0
46,4,0,0,27,1,38,-1,0
35,4,1471,0,13,1,236,-1,0
36,9,7503,2,4,6,25,-1,0
46,9,68,2,16,6,87,-1,0
31,1,530,0,18,9,251,-1,0
52,4,1319,0,17,9,113,-1,0
48,0,479,2,18,6,533,-1,0
45,1,360,2,20,6,98,-1,0
36,4,2163,0,5,6,317,-1,0
53,5,136,2,6,8,267,-1,0
35,4,-196,0,22,5,216,-1,0
44,4,4087,2,19,8,457,-1,0
38,4,1354,0,29,4,50,-1,0
44,1,2,1,7,5,46,-1,0
51,3,2337,0,27,8,133,41,0
32,9,514,0,7,8,138,168,0
59,1,6212,0,5,8,574,-1,0
31,4,424,0,7,1,224,-1,0
52,4,499,0,6,1,115,-1,0
26,9,8,2,13,8,262,-1,0
40,7,1305,0,22,5,255,-1,0
35,9,300,2,9,8,338,-1,0
54,0,976,2,3,6,137,-1,0
36,2,2700,0,4,3,99,-1,0
45,6,-497,0,20,9,260,-1,0
29,10,2424,0,6,3,93,-1,0
49,4,-2049,2,30,8,169,-1,0
52,7,2081,2,29,8,150,-1,0
52,4,189,0,22,1,90,-1,0
47,10,0,0,30,4,127,233,0
33,7,327,2,7,8,109,-1,0
30,9,426,1,17,9,127,111,0
52,6,1291,0,19,9,559,169,0
54,4,3473,0,12,1,306,-1,0
59,5,434,2,12,8,63,-1,0
35,4,105,0,6,8,36,365,0
29,1,975,2,27,8,265,-1,0
33,9,-479,0,7,1,235,-1,0
32,9,62,2,13,8,120,-1,0
50,1,0,2,9,6,199,-1,0
54,2,0,2,9,6,96,-1,0
49,9,1202,2,18,6,122,-1,0
39,0,2854,2,2,6,64,-1,0
34,4,9,0,11,5,439,-1,0
31,6,203,0,19,9,177,-1,0
46,9,0,0,11,1,249,-1,0
59,5,2467,0,20,9,972,-1,0
32,9,3850,0,20,0,63,-1,0
39,0,47,0,16,1,143,371,0
54,1,1895,0,17,0,345,-1,0
33,9,522,0,7,5,559,-1,0
59,1,-918,2,16,6,253,-1,0
28,1,-193,0,18,5,580,-1,0
48,1,48,2,29,8,144,-1,0
39,4,0,0,17,5,301,-1,0
41,9,201,0,14,5,53,-1,0
33,0,598,2,28,8,189,-1,0
37,4,1506,0,2,9,101,80,0
30,0,26,0,16,0,62,323,0
36,4,1582,1,3,3,26,197,0
53,1,559,1,9,3,16,-1,0
26,0,0,0,16,5,157,-1,0
59,5,-411,0,29,4,225,-1,0
44,1,36,2,8,8,712,-1,0
55,10,512,0,28,4,70,-1,0
26,1,786,2,14,8,103,-1,0
41,1,3658,0,9,0,268,330,0
28,4,-227,2,4,6,298,-1,0
40,4,423,0,30,5,134,-1,0
47,10,947,0,5,3,124,-1,0
39,7,324,0,8,8,340,312,0
38,1,0,2,9,6,254,-1,0
37,7,1694,0,29,4,404,251,0
36,1,2894,0,17,5,747,-1,0
53,4,2693,0,21,9,140,-1,0
47,9,644,1,28,4,54,160,0
28,4,185,0,30,4,651,-1,0
32,8,1583,2,20,8,57,-1,0
25,4,2399,2,3,6,193,-1,0
39,0,1322,0,24,11,157,486,0
60,5,194,0,30,5,61,-1,0
39,0,1221,2,12,6,97,-1,0
31,0,-302,2,27,8,235,-1,0
45,0,256,0,21,9,135,-1,0
36,9,0,0,26,1,109,-1,0
44,7,1335,0,30,5,94,-1,0
33,10,682,0,5,3,251,-1,0
31,4,0,0,26,1,76,-1,0
38,0,3834,0,13,0,363,327,0
50,6,5312,0,23,5,106,-1,0
40,4,4095,0,20,0,281,-1,0
33,9,0,0,13,1,78,-1,0
42,0,-1386,0,15,5,56,-1,0
42,4,525,0,13,1,127,-1,0
33,1,2,2,23,8,74,-1,0
40,9,0,0,7,5,161,-1,0
52,1,1500,2,20,6,109,-1,0
49,9,378,2,9,6,189,-1,0
30,4,552,0,5,1,648,-1,0
26,1,-84,0,29,5,63,-1,0
40,4,-240,2,28,8,160,-1,0
30,1,501,2,27,8,514,-1,0
55,10,5345,2,6,8,278,-1,0
48,6,1559,0,24,2,520,133,0
28,9,0,0,15,0,217,-1,0
54,0,0,0,23,5,117,-1,0
36,4,1989,2,17,6,344,-1,0
34,0,598,0,17,0,365,324,0
39,3,94,0,6,1,181,-1,0
66,5,3473,0,14,0,441,-1,0
42,1,349,0,7,0,226,-1,0
55,5,3876,0,21,9,54,-1,0
85,5,1934,1,12,4,140,-1,0
63,3,2,0,4,3,45,93,0
37,0,9,0,14,8,165,-1,0
24,7,11,2,27,6,114,-1,0
34,9,60,0,7,1,274,-1,0
28,4,882,0,8,5,107,-1,0
58,5,499,0,29,4,181,-1,0
49,3,198,2,13,8,205,-1,0
31,1,2093,0,7,5,103,-1,0
56,5,74,2,26,8,152,-1,0
43,7,1220,0,28,5,307,-1,0
32,1,1342,2,23,8,109,-1,0
55,1,6134,0,6,1,127,-1,0
55,3,3680,2,16,6,131,-1,0
31,1,605,2,15,8,334,-1,0
49,4,104,2,8,8,285,-1,0
41,0,683,0,20,9,77,-1,0
56,5,48,0,14,8,132,-1,0
50,1,15,0,12,8,173,350,0
37,9,6714,2,23,8,90,-1,0
35,1,623,0,6,8,97,-1,0
52,3,234,0,20,9,208,-1,0
33,9,599,0,29,1,461,-1,0
42,4,9916,0,21,9,306,-1,0
33,0,3160,2,18,6,719,-1,0
35,0,0,0,8,8,376,-1,0
28,8,2306,0,29,10,140,-1,0
41,0,2550,0,15,8,894,347,0
44,1,701,2,3,5,269,-1,0
26,9,3244,0,2,3,141,5,0
40,4,402,2,30,8,243,-1,0
37,4,6014,0,15,5,163,-1,0
33,1,-81,0,29,4,339,-1,0
36,0,898,0,15,5,118,-1,0
28,10,863,2,27,8,355,-1,0
37,6,235,0,17,0,191,323,0
32,9,12,0,7,1,173,-1,0
49,1,298,0,30,0,264,86,0
36,1,3463,1,21,9,29,-1,0
39,3,13338,0,11,1,103,-1,0
34,1,391,2,23,8,34,-1,0
32,9,569,0,29,4,348,-1,0
26,7,54,2,13,8,116,-1,0
46,0,875,0,11,8,269,353,0
78,5,631,1,11,1,95,-1,0
47,0,3434,1,9,5,337,-1,0
80,5,1610,0,12,1,71,-1,0
25,8,505,0,6,8,37,-1,0
50,4,11528,2,30,8,57,-1,0
36,4,102,0,14,0,114,-1,0
42,10,-581,0,13,8,224,370,0
54,4,0,0,24,5,140,-1,0
43,5,7298,2,11,6,36,-1,0
29,1,0,0,10,5,45,-1,0
36,4,909,0,25,5,250,-1,0
59,1,337,2,18,6,100,-1,0
47,0,829,0,18,9,48,188,0
36,9,301,0,29,5,367,-1,0
56,9,147,0,12,0,203,-1,0
55,5,282,2,5,6,99,-1,0
38,9,1294,2,29,8,565,-1,0
39,1,0,0,11,8,275,307,0
35,4,995,0,5,3,39,-1,0
54,1,532,1,31,5,73,-1,0
32,7,785,0,3,6,273,-1,0
30,9,3028,0,28,1,65,-1,0
51,1,1022,0,8,8,311,-1,0
39,4,0,2,11,6,308,-1,0
46,9,792,2,5,6,170,-1,0
33,0,490,0,7,8,31,363,0
34,4,417,0,18,9,138,-1,0
33,4,2071,0,8,1,106,-1,0
55,1,1187,2,2,6,193,-1,0
49,7,280,1,14,5,162,-1,0
37,10,1236,0,29,5,300,-1,0
29,9,910,0,11,8,278,-1,0
28,4,-994,0,18,5,174,-1,0
21,10,1333,0,2,3,120,-1,0
44,7,850,0,16,5,220,-1,0
30,4,3773,2,27,8,99,-1,0
46,4,460,0,28,4,56,-1,0
33,2,3140,0,21,9,7,-1,0
40,1,1028,0,17,0,319,-1,0
42,4,4264,2,28,8,882,-1,0
44,4,3932,2,8,8,40,-1,0
32,0,-1,0,8,5,228,-1,0
34,1,1682,0,28,5,123,-1,0
55,2,814,0,28,5,69,-1,0
35,7,819,1,14,5,102,-1,0
47,0,1265,0,7,1,137,-1,0
29,0,514,0,2,3,270,-1,0
47,7,1764,0,26,1,119,-1,0
39,1,275,2,16,6,189,-1,0
40,1,592,0,18,8,80,350,0
42,0,1143,1,17,9,106,-1,0
31,4,546,0,7,1,147,-1,0
31,4,1164,0,18,5,238,-1,0
82,3,1381,0,28,4,86,93,0
44,4,0,2,6,6,373,-1,0
32,7,659,0,20,0,12,-1,0
40,9,192,0,15,8,16,351,0
26,0,-12,2,4,6,98,-1,0
30,0,186,0,13,8,390,-1,0
45,1,2246,0,21,9,197,99,0
32,4,124,0,4,3,87,-1,0
56,0,2087,2,12,8,146,-1,0
58,1,1298,2,29,8,516,-1,0
28,4,101,2,9,8,224,-1,0
43,4,46,0,27,1,63,-1,0
34,2,262,0,20,9,371,-1,0
40,7,0,0,21,9,43,185,0
31,6,17924,0,21,9,608,-1,0
28,0,167,0,18,3,126,-1,0
45,0,967,2,9,6,63,-1,0
33,1,0,1,14,5,305,-1,0
42,0,1547,2,27,8,272,-1,0
32,1,388,0,15,0,171,-1,0
41,6,1,0,19,1,55,-1,0
32,0,0,0,25,5,209,-1,0
37,10,80,0,3,3,248,-1,0
57,0,4168,2,16,8,47,-1,0
56,4,0,0,19,9,844,-1,0
37,0,781,0,20,1,75,-1,0
34,0,804,0,23,5,256,-1,0
46,1,993,2,16,6,78,-1,0
40,1,34,0,6,8,350,344,0
32,9,0,0,20,1,72,-1,0
28,0,520,0,15,6,29,-1,0
46,6,567,0,18,5,142,-1,0
44,4,7177,2,19,6,89,-1,0
55,4,3629,2,30,8,87,-1,0
75,5,2199,1,13,9,137,-1,0
41,4,223,2,16,8,124,-1,0
30,1,185,2,26,6,11,-1,0
33,2,5809,0,22,1,219,-1,0
43,10,210,2,12,8,88,-1,0
49,6,-199,0,29,4,385,-1,0
32,1,897,0,7,0,293,322,0
26,1,0,2,19,8,48,-1,0
55,1,7378,2,14,8,316,-1,0
46,4,593,0,29,4,190,-1,0
31,4,1224,0,20,9,75,119,0
34,4,3031,0,14,1,94,-1,0
37,1,708,1,2,3,51,-1,0
29,9,542,2,9,8,338,-1,0
24,0,1141,2,23,8,230,-1,0
46,0,-42,1,28,5,181,-1,0
41,4,-556,2,26,8,127,-1,0
52,7,482,0,28,5,83,-1,0
27,7,1501,0,24,5,187,-1,0
44,4,1850,0,6,8,274,-1,0
39,9,2266,0,22,8,86,93,0
52,3,3283,2,11,6,553,-1,0
77,5,300,0,9,11,511,-1,0
35,9,1,2,21,8,85,-1,0
49,4,178,0,6,1,174,-1,0
37,3,187,2,12,6,165,-1,0
46,4,229,2,5,8,197,-1,0
43,2,42,0,7,5,285,-1,0
35,1,-367,0,11,8,77,350,0
29,0,8,0,2,7,107,-1,0
52,3,256,0,6,1,137,-1,0
55,4,2410,0,17,9,135,-1,0
33,9,2976,0,9,9,465,95,0
40,1,-426,2,26,8,245,-1,0
39,1,39,2,18,6,34,-1,0
61,1,1428,2,5,8,82,-1,0
63,5,2030,0,6,0,61,-1,0
44,4,-1636,0,11,8,257,-1,0
52,7,108,2,15,8,543,-1,0
58,10,2094,0,1,6,161,-1,0
38,0,47,0,31,5,50,-1,0
51,3,618,0,4,3,69,-1,0
29,6,162,0,25,5,324,-1,0
42,4,-671,0,28,1,80,-1,0
56,1,136,0,4,1,270,-1,0
55,9,6958,2,13,8,178,-1,0
43,1,953,2,19,8,135,-1,0
27,1,821,2,16,11,23,778,0
54,7,131,0,14,1,252,-1,0
25,4,1272,0,24,5,342,-1,0
33,1,-306,2,13,8,851,-1,0
46,0,3201,1,13,8,157,-1,0
26,7,1114,0,9,3,44,-1,0
30,0,4168,0,3,6,198,-1,0
39,9,0,2,5,8,203,-1,0
58,0,0,0,17,9,219,186,0
49,1,3309,0,15,8,349,-1,0
49,7,1377,2,7,8,1101,-1,0
43,3,150,1,28,5,290,-1,0
60,4,553,0,2,3,343,210,0
57,9,458,0,15,5,177,-1,0
38,9,565,0,20,1,93,-1,0
56,9,0,0,29,0,152,223,0
45,6,2278,2,17,9,1735,-1,0
45,4,210,0,21,5,623,-1,0
44,1,15578,2,29,8,401,-1,0
40,1,236,2,20,8,167,-1,0
38,4,1704,0,1,11,222,-1,0
55,0,1693,0,10,1,247,102,0
40,9,372,0,21,9,365,100,0
35,1,1147,1,7,8,29,-1,0
32,1,3166,0,20,9,418,-1,0
31,6,1074,2,23,8,1438,-1,0
49,1,23,0,17,9,221,-1,0
55,5,1431,0,28,4,107,-1,0
51,1,814,0,14,8,17,-1,0
30,10,142,2,20,8,350,-1,0
37,0,810,0,8,0,376,295,0
36,4,1604,2,11,6,47,-1,0
51,4,0,0,28,5,534,-1,0
29,0,488,0,4,6,105,-1,0
32,8,4110,0,6,3,119,-1,0
36,7,1746,0,7,0,15,316,0
32,1,-208,2,9,8,325,-1,0
56,5,152,0,30,5,65,-1,0
46,7,0,0,18,1,74,-1,0
39,0,399,0,14,1,133,-1,0
57,5,318,0,22,1,371,-1,0
53,4,9072,0,18,9,117,-1,0
33,9,3071,0,21,5,323,-1,0
43,1,177,0,3,3,124,-1,0
40,4,10786,2,20,6,111,-1,0
44,0,0,2,30,6,76,-1,0
59,0,879,0,30,4,126,259,0
59,5,1887,0,28,1,88,-1,0
28,7,3331,2,28,8,229,-1,0
26,4,3,0,23,5,106,-1,0
59,4,7668,0,5,1,124,-1,0
78,5,55,1,5,9,143,90,0
33,7,0,0,7,8,227,-1,0
38,1,2998,2,11,6,91,-1,0
35,6,524,0,21,9,484,-1,0
30,9,106,0,13,8,119,-1,0
31,7,85,0,16,5,151,-1,0
35,9,249,0,21,1,205,-1,0
45,4,10,0,26,1,133,-1,0
40,0,523,2,8,8,598,-1,0
50,7,1321,2,17,6,271,-1,0
29,0,-194,0,7,8,127,-1,0
41,10,4517,0,20,9,137,-1,0
44,9,964,0,29,5,158,-1,0
29,11,923,0,26,8,333,-1,0
49,9,2677,0,31,5,67,-1,0
30,0,873,0,7,10,301,216,0
37,1,-1050,2,2,6,548,-1,0
52,0,361,0,20,9,147,-1,0
30,4,1466,0,12,1,111,-1,0
40,0,782,0,21,2,94,202,0
33,1,3576,0,2,0,124,308,0
34,6,3,2,5,8,301,-1,0
33,1,-112,2,28,8,132,-1,0
35,10,759,0,19,9,556,-1,0
54,4,195,0,4,3,47,265,0
32,7,15,0,15,8,391,-1,0
32,9,-1053,0,21,5,357,-1,0
44,4,488,0,29,4,138,183,0
53,9,287,1,6,3,13,-1,0
53,0,578,0,29,1,59,-1,0
40,4,1509,0,12,8,333,58,0
29,0,3794,0,30,0,249,-1,0
36,3,4324,0,14,5,565,-1,0
40,1,793,2,15,8,109,-1,0
58,7,943,2,3,6,243,-1,0
34,4,0,0,10,5,129,-1,0
60,1,19447,1,9,5,196,-1,0
23,8,565,0,28,8,162,-1,0
59,11,1541,0,5,1,790,-1,0
42,9,1079,0,31,5,61,-1,0
50,4,0,0,10,1,232,130,0
31,4,1310,0,18,8,12,-1,0
31,4,98,0,11,1,69,-1,0
28,0,5,0,18,5,121,-1,0
56,0,0,0,3,0,353,227,0
